Date,1st mth,2nd mth,#Contr 1m,#Contr 2m,Tot contracts,"Weighted VIX futures (by the % of contracts, equivalent: to a 30 days VIX future)",Cont/Backw,VIX,VIX ST chg,VXX calc,VXX market,Diff,,,,Inv VIX ST chg ,XIV calc,XIV market,Diff,SVXY calc,SVXY market,Diff,2x VIX ST chg,UVXY calc,UVXY market,Diff,,,,Days Left until 1st vix future expiry,1st fut Vix forecast & Other,2nd fut Vix forecast & Other,VXX Sell signal,Fast moving average VIX futures,Slow moving average VIX futures,Fast moving average Cont/Backw,Slow moving average Cont/Backw,VIX Futures increasing,Cont/Backw increasing,High contango threshold crossed,High backwardation threshold crossed,High VIX futures,Low VIX futures,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 14, 2004",16.25,18.74,74220.91,243098.17,317319.08,18.16,13.29%,13.76,1.023,"78,993",,,,,,0.977,2.65,,,4.93,,,1.047,"45,880,728,941",,,,,,5,,,-,17.15,17.70,17.57%,14.56%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 15, 2004",16.77,18.83,59376.73,255969.99,315346.72,18.44,10.94%,14.71,1.009,"79,729",,,,,,0.991,2.62,,,4.89,,,1.019,"46,736,272,924",,,,,,4,,,-,17.21,17.67,16.89%,14.60%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, July 16, 2004",16.65,18.95,44532.55,269190.22,313722.77,18.62,12.16%,14.34,1.005,"80,092",,,,,,0.995,2.61,,,4.86,,,1.009,"47,162,888,711",,,,,,3,,,-,17.29,17.64,16.37%,14.63%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, July 19, 2004",17.08,18.98,29688.36,282228.82,311917.18,18.80,10.04%,15.17,1.004,"80,380",,,,,,0.996,2.60,,,4.85,,,1.007,"47,502,567,649",,,,,,2,,,-,17.36,17.61,15.16%,14.50%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 20, 2004",16.32,18.46,14844.18,295583.11,310427.29,18.36,11.62%,14.17,0.972,"78,115",,,,,,1.028,2.67,,,4.98,,,0.944,"44,826,461,252",,,,,,1,,,-,17.42,17.59,13.65%,14.50%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 21, 2004",19.14,20.58,308702.44,0.00,308702.44,19.14,7.00%,16.41,1.037,"80,989",,,,,,0.963,2.57,,,4.80,,,1.074,"48,125,784,921",,,,,,20,,,-,17.50,17.58,10.84%,14.23%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 22, 2004",18.42,20.24,293267.31,14355.11,307622.43,18.50,8.99%,15.75,0.963,"78,025",,,,,,1.037,2.67,,,4.97,,,0.927,"44,603,629,851",,,,,,19,,,-,17.57,17.56,10.12%,13.99%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, July 23, 2004",18.39,20.59,277832.19,28402.29,306234.49,18.59,10.68%,16.50,1.000,"78,044",,,,,,1.000,2.67,,,4.97,,,1.001,"44,625,857,652",,,,,,18,,,-,17.68,17.56,10.08%,13.71%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, July 26, 2004",18.55,20.66,262397.07,42188.20,304585.27,18.84,10.21%,17.30,1.008,"78,657",,,,,,0.992,2.65,,,4.93,,,1.016,"45,327,226,521",,,,,,17,,,-,17.79,17.59,9.76%,13.46%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 27, 2004",17.88,20.25,246961.95,56046.94,303008.89,18.32,11.70%,16.55,0.967,"76,071",,,,,,1.033,2.73,,,5.10,,,0.934,"42,347,780,458",,,,,,16,,,-,17.86,17.60,10.04%,13.26%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 28, 2004",17.50,20.05,231526.83,69675.58,301202.41,18.09,12.72%,16.15,0.982,"74,671",,,,,,1.018,2.78,,,5.19,,,0.963,"40,789,997,679",,,,,,15,,,-,17.92,17.62,10.22%,13.22%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 29, 2004",16.86,20.06,216091.70,83147.63,299239.34,17.75,15.95%,15.68,0.975,"72,784",,,,,,1.025,2.85,,,5.32,,,0.950,"38,729,243,158",,,,,,14,,,-,17.96,17.62,11.71%,13.28%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, July 30, 2004",16.68,20.06,200656.58,96120.52,296777.11,17.77,16.85%,15.32,0.993,"72,286",,,,,,1.007,2.87,,,5.36,,,0.986,"38,199,986,422",,,,,,13,,,-,18.02,17.61,13.02%,13.37%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 02, 2004",16.41,19.78,185221.46,108954.91,294176.37,17.66,17.04%,15.37,0.985,"71,180",,,,,,1.015,2.92,,,5.44,,,0.969,"37,031,414,782",,,,,,12,,,TRUE,18.07,17.61,14.08%,13.36%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 03, 2004",16.58,19.72,169786.34,121760.29,291546.63,17.89,15.92%,16.03,1.004,"71,472",,,,,,0.996,2.90,,,5.41,,,1.008,"37,336,324,121",,,,,,11,,,TRUE,18.12,17.61,15.03%,13.06%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 04, 2004",16.73,19.48,154351.22,134737.69,289088.91,18.01,14.12%,16.21,0.998,"71,344",,,,,,1.002,2.91,,,5.42,,,0.996,"37,202,395,827",,,,,,10,,,TRUE,18.14,17.61,15.43%,12.45%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 05, 2004",17.61,19.91,138916.10,147993.83,286909.92,18.80,11.55%,18.32,1.036,"73,888",,,,,,0.964,2.80,,,5.23,,,1.071,"39,855,939,491",,,,,,9,,,TRUE,18.22,17.64,15.24%,12.34%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 06, 2004",18.37,20.34,123480.97,161645.89,285126.86,19.49,9.69%,19.34,1.030,"76,123",,,,,,0.970,2.72,,,5.07,,,1.061,"42,267,678,436",,,,,,8,,,TRUE,18.30,17.69,14.19%,12.27%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 09, 2004",18.00,19.91,108045.85,175586.06,283631.91,19.18,9.59%,18.89,0.979,"74,537",,,,,,1.021,2.78,,,5.18,,,0.958,"40,508,053,219",,,,,,7,,,TRUE,18.37,17.73,12.98%,12.10%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 10, 2004",17.43,19.17,92610.73,189540.47,282151.20,18.60,9.08%,17.47,0.965,"71,890",,,,,,1.035,2.87,,,5.36,,,0.929,"37,630,969,080",,,,,,6,,,-,18.41,17.76,11.66%,12.04%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 11, 2004",17.49,19.35,77175.61,203574.59,280750.20,18.84,9.61%,18.04,1.008,"72,452",,,,,,0.992,2.85,,,5.32,,,1.016,"38,220,400,638",,,,,,5,,,-,18.47,17.80,10.61%,11.92%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 12, 2004",18.12,19.32,61740.49,217526.03,279266.51,19.05,6.21%,19.08,1.006,"72,893",,,,,,0.994,2.83,,,5.28,,,1.012,"38,685,704,396",,,,,,4,,,-,18.51,17.85,9.29%,11.87%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 13, 2004",17.87,19.02,46305.37,232002.45,278307.81,18.83,6.05%,17.98,0.985,"71,778",,,,,,1.015,2.88,,,5.37,,,0.969,"37,502,934,827",,,,,,3,,,-,18.53,17.89,8.37%,11.69%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 16, 2004",17.20,18.50,30870.24,246504.32,277374.56,18.36,7.03%,17.57,0.972,"69,736",,,,,,1.028,2.96,,,5.52,,,0.943,"35,369,800,808",,,,,,2,,,-,18.52,17.92,7.93%,11.46%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 17, 2004",16.60,18.19,15435.12,260854.81,276289.93,18.10,8.74%,17.02,0.982,"68,499",,,,,,1.018,3.01,,,5.61,,,0.965,"34,115,324,309",,,,,,1,,,-,18.48,17.94,7.79%,11.37%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 18, 2004",17.81,19.00,274940.74,0.00,274940.74,17.81,6.26%,16.23,0.979,"67,065",,,,,,1.021,3.07,,,5.73,,,0.958,"32,687,793,746",,,,,,19,,,-,18.46,17.95,7.32%,11.03%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 19, 2004",17.89,19.13,260470.17,13564.25,274034.42,17.95,6.49%,16.96,1.005,"67,372",,,,,,0.995,3.06,,,5.71,,,1.009,"32,987,729,434",,,,,,18,,,-,18.40,17.97,6.80%,10.64%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 20, 2004",17.65,18.89,245999.61,27095.42,273095.03,17.77,6.57%,16.00,0.987,"66,472",,,,,,1.013,3.10,,,5.78,,,0.973,"32,106,589,384",,,,,,17,,,-,18.37,18.01,6.86%,10.05%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 23, 2004",17.47,18.77,231529.04,40614.66,272143.71,17.66,6.93%,15.88,0.990,"65,830",,,,,,1.010,3.13,,,5.84,,,0.981,"31,487,621,551",,,,,,16,,,-,18.32,18.04,7.00%,9.43%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 24, 2004",17.10,18.42,217058.48,54083.01,271141.48,17.36,7.17%,15.33,0.979,"64,469",,,,,,1.021,3.19,,,5.96,,,0.959,"30,185,549,111",,,,,,15,,,-,18.25,18.05,7.03%,8.81%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 25, 2004",16.50,17.59,202587.91,67516.59,270104.50,16.77,6.20%,14.98,0.962,"62,034",,,,,,1.038,3.31,,,6.18,,,0.925,"27,906,396,659",,,,,,14,,,-,18.18,18.05,6.60%,8.21%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 26, 2004",16.41,17.59,188117.35,81090.46,269207.81,16.77,6.71%,14.91,0.996,"61,800",,,,,,1.004,3.33,,,6.20,,,0.993,"27,695,991,945",,,,,,13,,,-,18.12,18.05,6.68%,7.74%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 27, 2004",16.15,17.47,173646.78,94590.29,268237.07,16.62,7.56%,14.71,0.987,"61,024",,,,,,1.013,3.37,,,6.28,,,0.975,"27,000,812,796",,,,,,12,,,-,18.06,18.05,6.85%,7.49%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 30, 2004",16.44,17.58,159176.22,107967.48,267143.70,16.90,6.48%,15.44,1.013,"61,816",,,,,,0.987,3.32,,,6.20,,,1.026,"27,702,197,859",,,,,,11,,,-,18.02,18.05,6.84%,7.29%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 31, 2004",16.17,17.58,144705.65,121499.68,266205.34,16.81,8.02%,15.29,0.991,"61,279",,,,,,1.009,3.35,,,6.25,,,0.983,"27,220,956,708",,,,,,10,,,-,17.98,18.05,7.02%,7.19%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 01, 2004",16.02,17.33,130235.09,134809.64,265044.73,16.69,7.56%,14.91,0.988,"60,547",,,,,,1.012,3.39,,,6.33,,,0.976,"26,571,653,137",,,,,,9,,,-,17.92,18.03,7.09%,7.10%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 02, 2004",15.39,16.60,115764.52,148186.36,263950.88,16.07,7.29%,14.28,0.959,"58,065",,,,,,1.041,3.53,,,6.59,,,0.918,"24,393,811,005",,,,,,8,,,-,17.83,18.00,7.27%,6.95%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, September 03, 2004",15.26,16.50,101293.96,161602.14,262896.09,16.02,7.52%,13.91,0.993,"57,662",,,,,,1.007,3.56,,,6.63,,,0.986,"24,054,879,886",,,,,,7,,,-,17.70,17.96,7.40%,7.04%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 07, 2004",14.89,16.15,86823.39,174985.22,261808.61,15.73,7.80%,14.07,0.978,"56,381",,,,,,1.022,3.63,,,6.78,,,0.956,"22,986,940,014",,,,,,6,,,-,17.52,17.91,7.45%,7.15%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 08, 2004",14.59,16.17,72352.83,188326.81,260679.64,15.73,9.77%,14.06,0.996,"56,133",,,,,,1.004,3.65,,,6.81,,,0.991,"22,785,203,039",,,,,,5,,,-,17.35,17.86,7.99%,7.32%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 09, 2004",14.46,16.04,57882.26,201383.43,259265.69,15.69,9.85%,14.01,0.992,"55,670",,,,,,1.008,3.68,,,6.86,,,0.984,"22,409,190,836",,,,,,4,,,-,17.22,17.82,8.30%,7.39%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, September 10, 2004",14.29,15.85,43411.70,214428.59,257840.29,15.59,9.84%,13.76,0.988,"55,009",,,,,,1.012,3.72,,,6.94,,,0.976,"21,877,474,237",,,,,,3,,,-,17.06,17.76,8.68%,7.61%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, September 13, 2004",13.73,15.60,28941.13,227474.92,256416.05,15.39,11.99%,13.17,0.982,"54,006",,,,,,1.018,3.79,,,7.07,,,0.964,"21,080,518,357",,,,,,2,,,-,16.89,17.68,9.46%,7.95%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 14, 2004",13.50,15.20,14470.57,240210.88,254681.44,15.10,11.18%,13.56,0.975,"52,644",,,,,,1.025,3.89,,,7.25,,,0.950,"20,017,019,245",,,,,,1,,,-,16.71,17.60,10.07%,8.24%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 15, 2004",15.48,16.71,253063.02,0.00,253063.02,15.48,7.36%,14.64,1.018,"53,611",,,,,,0.982,3.81,,,7.11,,,1.037,"20,753,122,458",,,,,,25,,,-,16.57,17.51,10.00%,8.27%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 16, 2004",15.51,16.76,242940.50,9377.42,252317.92,15.56,7.46%,14.39,1.002,"53,715",,,,,,0.998,3.81,,,7.10,,,1.004,"20,833,939,974",,,,,,24,,,-,16.45,17.45,9.61%,8.29%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, September 17, 2004",15.54,16.74,232817.98,18744.98,251562.96,15.63,7.17%,14.03,1.002,"53,803",,,,,,0.998,3.80,,,7.09,,,1.003,"20,902,729,195",,,,,,23,,,-,16.35,17.36,9.17%,8.35%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, September 20, 2004",15.66,16.90,222695.46,28141.87,250837.33,15.80,7.34%,14.43,1.008,"54,229",,,,,,0.992,3.77,,,7.03,,,1.016,"21,233,349,971",,,,,,22,,,-,16.24,17.29,8.75%,8.39%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 21, 2004",15.34,16.58,212572.94,37521.67,250094.61,15.53,7.48%,13.66,0.980,"53,131",,,,,,1.020,3.85,,,7.17,,,0.960,"20,374,422,699",,,,,,21,,,-,16.14,17.22,8.00%,8.38%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 22, 2004",15.60,16.88,202450.42,46887.14,249337.56,15.84,7.58%,14.74,1.017,"54,042",,,,,,0.983,3.78,,,7.05,,,1.034,"21,073,034,622",,,,,,20,,,-,16.05,17.15,7.40%,8.45%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 23, 2004",15.61,16.92,192327.90,56242.08,248569.97,15.91,7.74%,14.80,1.001,"54,097",,,,,,0.999,3.78,,,7.04,,,1.002,"21,116,173,449",,,,,,19,,,-,15.98,17.09,7.46%,8.43%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, September 24, 2004",15.35,16.77,182205.38,65580.88,247786.26,15.73,8.47%,14.28,0.986,"53,312",,,,,,1.014,3.83,,,7.14,,,0.971,"20,503,740,508",,,,,,18,,,-,15.93,17.03,7.63%,8.49%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, September 27, 2004",15.52,16.93,172082.86,74846.28,246929.13,15.95,8.33%,14.62,1.011,"53,874",,,,,,0.989,3.79,,,7.07,,,1.021,"20,936,253,230",,,,,,17,,,-,15.89,16.99,7.82%,8.55%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 28, 2004",14.95,16.56,161960.33,84125.75,246086.09,15.50,9.72%,13.83,0.969,"52,183",,,,,,1.031,3.91,,,7.29,,,0.937,"19,622,348,099",,,,,,16,,,-,15.84,16.93,8.22%,8.69%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 29, 2004",14.35,16.26,151837.81,93264.14,245101.95,15.08,11.75%,13.21,0.969,"50,552",,,,,,1.031,4.03,,,7.52,,,0.938,"18,395,964,799",,,,,,15,,,-,15.75,16.87,8.93%,8.94%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 30, 2004",14.23,16.05,141715.29,102197.61,243912.90,14.99,11.34%,13.34,0.990,"50,023",,,,,,1.010,4.07,,,7.59,,,0.979,"18,011,787,621",,,,,,14,,,-,15.67,16.80,9.56%,9.04%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, October 01, 2004",13.57,15.40,131592.77,111172.28,242765.05,14.41,11.88%,12.75,0.956,"47,845",,,,,,1.044,4.25,,,7.92,,,0.913,"16,443,296,433",,,,,,13,,,-,15.56,16.71,10.25%,9.16%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, October 04, 2004",13.82,15.50,121470.25,120091.93,241562.18,14.66,10.84%,13.41,1.012,"48,422",,,,,,0.988,4.20,,,7.83,,,1.024,"16,840,621,401",,,,,,12,,,-,15.49,16.61,10.64%,9.23%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 05, 2004",13.87,15.50,111347.73,129117.30,240465.03,14.75,10.52%,13.95,1.002,"48,497",,,,,,0.998,4.19,,,7.82,,,1.003,"16,892,478,192",,,,,,11,,,-,15.43,16.49,11.01%,9.13%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 06, 2004",13.55,15.20,101225.21,138175.32,239400.53,14.50,10.86%,13.28,0.979,"47,485",,,,,,1.021,4.28,,,7.98,,,0.958,"16,187,791,212",,,,,,10,,,-,15.37,16.38,11.20%,9.11%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 07, 2004",14.15,15.43,91102.69,147199.02,238301.70,14.94,8.30%,14.50,1.025,"48,693",,,,,,0.975,4.17,,,7.77,,,1.051,"17,012,107,051",,,,,,9,,,-,15.33,16.29,10.62%,9.17%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,
"Friday, October 08, 2004",14.73,15.65,80980.17,156481.82,237461.99,15.34,5.88%,15.05,1.023,"49,804",,,,,,0.977,4.07,,,7.60,,,1.046,"17,788,769,171",,,,,,8,,,-,15.32,16.20,9.71%,9.07%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,
"Monday, October 11, 2004",14.81,15.64,70857.65,166009.28,236866.93,15.39,5.31%,14.71,1.001,"49,857",,,,,,0.999,4.07,,,7.59,,,1.002,"17,826,756,188",,,,,,7,,,-,15.31,16.11,8.62%,8.96%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 12, 2004",15.02,15.97,60735.13,175594.61,236329.73,15.73,5.95%,15.05,1.019,"50,822",,,,,,0.981,3.99,,,7.44,,,1.039,"18,516,945,010",,,,,,6,,,-,15.32,16.04,7.80%,8.87%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 13, 2004",15.99,15.99,50612.60,185114.97,235727.58,15.99,0.00%,15.42,1.014,"51,542",,,,,,0.986,3.93,,,7.33,,,1.028,"19,041,796,216",,,,,,5,,,-,15.37,15.98,6.05%,8.40%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 14, 2004",16.30,16.30,40490.08,195237.50,235727.58,16.30,0.00%,16.43,1.019,"52,539",,,,,,0.981,3.86,,,7.19,,,1.039,"19,778,825,484",,,,,,4,,,-,15.40,15.94,4.24%,7.93%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, October 15, 2004",15.99,15.99,30367.56,205360.02,235727.58,15.99,0.00%,15.04,0.981,"51,538",,,,,,1.019,3.93,,,7.33,,,0.962,"19,025,249,867",,,,,,3,,,-,15.43,15.89,2.86%,7.45%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, October 18, 2004",15.47,15.47,20245.04,215482.54,235727.58,15.47,0.00%,14.71,0.967,"49,860",,,,,,1.033,4.06,,,7.57,,,0.935,"17,786,664,568",,,,,,2,,,-,15.42,15.83,1.88%,6.92%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 19, 2004",15.60,15.60,10122.52,225605.06,235727.58,15.60,0.00%,15.13,1.008,"50,277",,,,,,0.992,4.02,,,7.50,,,1.017,"18,084,409,837",,,,,,1,,,-,15.41,15.78,0.99%,6.40%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 20, 2004",16.05,16.74,235727.58,0.00,235727.58,16.05,4.15%,14.85,1.029,"51,725",,,,,,0.971,3.91,,,7.29,,,1.058,"19,126,482,317",,,,,,20,,,-,15.43,15.74,0.69%,6.05%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 21, 2004",15.32,16.15,223941.20,11297.32,235238.52,15.36,5.13%,14.54,0.955,"49,396",,,,,,1.045,4.08,,,7.61,,,0.910,"17,404,306,533",,,,,,19,,,-,15.41,15.69,1.55%,5.63%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, October 22, 2004",15.65,16.42,212154.82,22479.35,234634.17,15.72,4.71%,15.28,1.021,"50,436",,,,,,0.979,3.99,,,7.45,,,1.042,"18,137,349,997",,,,,,18,,,-,15.40,15.67,2.33%,5.22%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, October 25, 2004",16.11,16.76,200368.44,33710.28,234078.72,16.20,3.87%,16.58,1.028,"51,847",,,,,,0.972,3.88,,,7.24,,,1.056,"19,153,008,549",,,,,,17,,,-,15.42,15.65,2.98%,4.72%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 26, 2004",15.76,16.41,188582.06,45040.90,233622.96,15.89,3.98%,16.39,0.979,"50,731",,,,,,1.021,3.97,,,7.40,,,0.957,"18,328,713,020",,,,,,16,,,-,15.42,15.63,3.64%,4.29%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 27, 2004",15.81,16.38,176795.68,56357.66,233153.35,15.95,3.48%,15.72,1.002,"50,824",,,,,,0.998,3.96,,,7.38,,,1.004,"18,395,887,583",,,,,,15,,,-,15.44,15.61,4.22%,3.85%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 28, 2004",15.56,16.21,165009.31,67733.89,232743.20,15.75,4.03%,15.39,0.986,"50,104",,,,,,1.014,4.01,,,7.49,,,0.972,"17,875,269,956",,,,,,14,,,-,15.47,15.58,4.20%,3.42%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, October 29, 2004",15.60,16.18,153222.93,79044.86,232267.79,15.80,3.60%,16.27,1.001,"50,151",,,,,,0.999,4.01,,,7.48,,,1.002,"17,909,195,161",,,,,,13,,,-,15.51,15.56,3.95%,3.13%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, November 01, 2004",15.72,16.27,141436.55,90407.33,231843.88,15.93,3.36%,16.27,1.007,"50,485",,,,,,0.993,3.98,,,7.43,,,1.013,"18,147,805,738",,,,,,12,,,-,15.59,15.56,3.72%,2.97%,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
