Date,Equity,dayProfit%,dayProfit%,,
2016-01-19,1.68E+07,0,VXX - 1.00 - false,,
2016-01-20,1.72E+07,2.598,VXX - 1.00 - false,,
2016-01-21,1.71E+07,-0.437,VXX - 1.00 - false,,
2016-01-22,1.57E+07,-8.307,None - 0.00 - true,,
2016-01-25,1.59E+07,1.029,None - 0.00 - true,,
2016-01-26,1.61E+07,1.141,None - 0.00 - false,,
2016-01-27,1.61E+07,0,XIV - 0.55 - false,,
2016-01-28,1.63E+07,1.812,None - 0.00 - true,,
2016-01-29,1.64E+07,0.385,None - 0.00 - true,,
2016-02-01,1.66E+07,1.029,None - 0.00 - true,,
2016-02-02,1.66E+07,0.037,None - 0.00 - true,,
2016-02-03,1.68E+07,1.073,None - 0.00 - true,,
2016-02-04,1.70E+07,1.208,None - 0.00 - true,,
2016-02-05,1.72E+07,1.583,None - 0.00 - true,,
2016-02-08,1.75E+07,1.344,None - 0.00 - true,,
2016-02-09,1.74E+07,-0.22,None - 0.00 - false,,
2016-02-10,1.74E+07,0,VXX - 1.00 - false,,
2016-02-11,1.85E+07,6.031,None - 0.00 - true,,
2016-02-12,1.84E+07,-0.588,None - 0.00 - false,,
2016-02-16,1.84E+07,0,XIV - 0.35 - false,,
2016-02-17,1.86E+07,1.29,XIV - 1.00 - false,,
2016-02-18,1.87E+07,0.437,XIV - 1.00 - false,,
2016-02-19,1.92E+07,2.504,XIV - 1.00 - false,,
2016-02-22,2.02E+07,5.521,XIV - 1.00 - false,,
2016-02-23,1.92E+07,-4.978,XIV - 1.00 - false,,
2016-02-24,1.93E+07,0.371,XIV - 1.00 - false,,
2016-02-25,2.00E+07,3.534,XIV - 1.00 - false,,
2016-02-26,1.97E+07,-1.171,XIV - 1.00 - false,,
2016-02-29,1.93E+07,-1.907,XIV - 1.00 - false,,
2016-03-01,2.11E+07,8.986,XIV - 1.00 - false,,
2016-03-02,2.14E+07,1.445,XIV - 1.00 - false,,
2016-03-03,2.21E+07,3.181,XIV - 1.00 - false,,
2016-03-04,2.18E+07,-1.196,XIV - 1.00 - false,,
2016-03-07,2.17E+07,-0.373,XIV - 1.00 - false,,
2016-03-08,2.09E+07,-3.88,XIV - 1.00 - false,,
2016-03-09,2.12E+07,1.314,XIV - 1.00 - false,,
2016-03-10,2.15E+07,1.728,XIV - 1.00 - false,,
2016-03-11,2.26E+07,5.238,XIV - 1.00 - false,,
2016-03-14,2.30E+07,1.524,XIV - 1.00 - false,,
2016-03-15,2.26E+07,-1.501,XIV - 1.00 - false,,
2016-03-16,2.35E+07,3.63,XIV - 1.00 - false,,
2016-03-17,2.42E+07,3.199,XIV - 1.00 - false,,
2016-03-18,2.43E+07,0.293,XIV - 1.00 - false,,
2016-03-21,2.50E+07,3.048,XIV - 1.00 - false,,
2016-03-22,2.53E+07,1.256,XIV - 1.00 - false,,
2016-03-23,2.42E+07,-4.64,XIV - 1.00 - false,,
2016-03-24,2.43E+07,0.42,XIV - 1.00 - false,,
2016-03-28,2.46E+07,1.546,XIV - 1.00 - false,,
2016-03-29,2.60E+07,5.596,XIV - 1.00 - false,,
2016-03-30,2.67E+07,2.57,XIV - 1.00 - false,,
2016-03-31,2.65E+07,-0.759,XIV - 1.00 - false,,
2016-04-01,2.72E+07,2.793,XIV - 1.00 - false,,
2016-04-04,2.65E+07,-2.604,XIV - 1.00 - false,,
2016-04-05,2.50E+07,-5.693,XIV - 1.00 - false,,
2016-04-06,2.67E+07,6.649,XIV - 1.00 - false,,
2016-04-07,2.42E+07,-9.231,XIV - 1.00 - false,,
2016-04-08,2.48E+07,2.472,XIV - 1.00 - false,,
2016-04-11,2.44E+07,-1.512,XIV - 1.00 - false,,
2016-04-12,2.53E+07,3.362,XIV - 1.00 - false,,
2016-04-13,2.65E+07,4.978,XIV - 1.00 - false,,
2016-04-14,2.66E+07,0.229,XIV - 1.00 - false,,
2016-04-15,2.69E+07,1.297,XIV - 1.00 - false,,
2016-04-18,2.86E+07,6.362,XIV - 1.00 - false,,
2016-04-19,2.84E+07,-0.955,XIV - 1.00 - false,,
2016-04-20,2.82E+07,-0.536,XIV - 1.00 - false,,
2016-04-21,2.77E+07,-1.795,XIV - 1.00 - false,,
2016-04-22,2.84E+07,2.45,XIV - 1.00 - false,,
2016-04-25,2.80E+07,-1.428,XIV - 1.00 - false,,
2016-04-26,2.87E+07,2.462,XIV - 1.00 - false,,
2016-04-27,2.95E+07,2.791,XIV - 1.00 - false,,
2016-04-28,2.77E+07,-5.945,XIV - 1.00 - false,,
2016-04-29,2.68E+07,-3.29,XIV - 1.00 - false,,
2016-05-02,2.85E+07,6.429,XIV - 1.00 - false,,
2016-05-03,2.72E+07,-4.758,XIV - 1.00 - false,,
2016-05-04,2.68E+07,-1.268,XIV - 1.00 - false,,
2016-05-05,2.69E+07,0.189,XIV - 1.00 - false,,
2016-05-06,2.81E+07,4.45,XIV - 1.00 - false,,
2016-05-09,2.87E+07,2.274,XIV - 1.00 - false,,
2016-05-10,3.01E+07,4.939,XIV - 1.00 - false,,
2016-05-11,2.91E+07,-3.562,XIV - 1.00 - false,,
2016-05-12,2.93E+07,0.976,XIV - 1.00 - false,,
2016-05-13,2.83E+07,-3.521,XIV - 1.00 - false,,
2016-05-16,2.96E+07,4.546,XIV - 1.00 - false,,
2016-05-17,2.83E+07,-4.312,XIV - 1.00 - false,,
2016-05-18,2.84E+07,0.25,XIV - 1.00 - false,,
2016-05-19,2.83E+07,-0.286,XIV - 1.00 - false,,
2016-05-20,2.93E+07,3.472,XIV - 1.00 - false,,
2016-05-23,2.94E+07,0.519,XIV - 1.00 - false,,
2016-05-24,3.07E+07,4.128,XIV - 1.00 - false,,
2016-05-25,3.12E+07,1.717,XIV - 1.00 - false,,
2016-05-26,3.15E+07,1.104,XIV - 1.00 - false,,
2016-05-27,3.24E+07,2.729,XIV - 1.00 - false,,
2016-05-31,3.24E+07,0.187,XIV - 1.00 - false,,
2016-06-01,3.26E+07,0.624,XIV - 1.00 - false,,
2016-06-02,3.35E+07,2.696,XIV - 1.00 - false,,
2016-06-03,3.37E+07,0.543,XIV - 1.00 - false,,
2016-06-06,3.41E+07,1.26,XIV - 1.00 - false,,
2016-06-07,3.41E+07,0.03,XIV - 1.00 - false,,
2016-06-08,3.39E+07,-0.8,XIV - 1.00 - false,,
2016-06-09,3.33E+07,-1.791,XIV - 1.00 - false,,
2016-06-10,3.03E+07,-9.03,XIV - 1.00 - false,,
2016-06-13,2.58E+07,-14.855,XIV - 0.55 - false,,
2016-06-14,2.61E+07,1.169,None - 0.00 - true,,
2016-06-15,2.63E+07,0.741,None - 0.00 - true,,
2016-06-16,2.60E+07,-1.051,None - 0.00 - true,,
2016-06-17,2.63E+07,1.283,None - 0.00 - true,,
2016-06-20,2.62E+07,-0.597,None - 0.00 - true,,
2016-06-21,2.57E+07,-1.924,None - 0.00 - true,,
2016-06-22,2.57E+07,0.05,None - 0.00 - true,,
2016-06-23,2.55E+07,-0.653,None - 0.00 - true,,
2016-06-24,2.68E+07,4.904,None - 0.00 - false,,
2016-06-27,2.68E+07,0,None - 0.00 - true,,
2016-06-28,2.65E+07,-1.074,None - 0.00 - true,,
2016-06-29,2.66E+07,0.415,None - 0.00 - false,,
2016-06-30,2.66E+07,0,XIV - 0.55 - false,,
2016-07-01,2.71E+07,2.07,XIV - 0.55 - false,,
2016-07-05,2.69E+07,-0.924,XIV - 1.00 - false,,
2016-07-06,2.75E+07,2.368,XIV - 0.55 - false,,
2016-07-07,2.77E+07,0.855,XIV - 1.00 - false,,
2016-07-08,2.96E+07,6.645,XIV - 1.00 - false,,
2016-07-11,2.95E+07,-0.315,XIV - 1.00 - false,,
2016-07-12,3.02E+07,2.386,XIV - 1.00 - false,,
2016-07-13,3.07E+07,1.679,XIV - 1.00 - false,,
2016-07-14,3.07E+07,0.034,XIV - 1.00 - false,,
2016-07-15,3.08E+07,0.269,XIV - 1.00 - false,,
2016-07-18,3.14E+07,2.049,XIV - 1.00 - false,,
2016-07-19,3.14E+07,-0.165,XIV - 1.00 - false,,
2016-07-20,3.23E+07,2.901,XIV - 1.00 - false,,
2016-07-21,3.14E+07,-2.883,XIV - 1.00 - false,,
2016-07-22,3.21E+07,2.408,XIV - 1.00 - false,,
2016-07-25,3.23E+07,0.515,XIV - 1.00 - false,,
2016-07-26,3.26E+07,0.929,XIV - 1.00 - false,,
2016-07-27,3.33E+07,2.254,XIV - 1.00 - false,,
2016-07-28,3.39E+07,1.8,XIV - 1.00 - false,,
2016-07-29,3.52E+07,3.688,XIV - 1.00 - false,,
2016-08-01,3.57E+07,1.616,XIV - 1.00 - false,,
2016-08-02,3.44E+07,-3.845,XIV - 1.00 - false,,
2016-08-03,3.51E+07,2.226,XIV - 1.00 - false,,
2016-08-04,3.61E+07,2.736,XIV - 1.00 - false,,
2016-08-05,3.73E+07,3.436,XIV - 1.00 - false,,
2016-08-08,3.82E+07,2.38,XIV - 1.00 - false,,
2016-08-09,3.88E+07,1.567,XIV - 1.00 - false,,
2016-08-10,3.79E+07,-2.341,XIV - 1.00 - false,,
2016-08-11,3.81E+07,0.49,XIV - 1.00 - false,,
2016-08-12,3.84E+07,0.895,XIV - 1.00 - false,,
2016-08-15,3.91E+07,1.612,XIV - 1.00 - false,,
2016-08-16,3.77E+07,-3.384,XIV - 1.00 - false,,
2016-08-17,3.88E+07,2.737,XIV - 1.00 - false,,
2016-08-18,3.92E+07,1.012,XIV - 1.00 - false,,
2016-08-19,3.92E+07,0,XIV - 1.00 - false,,
2016-08-22,3.90E+07,-0.29,XIV - 1.00 - false,,
2016-08-23,3.92E+07,0.37,XIV - 1.00 - false,,
2016-08-24,3.83E+07,-2.134,XIV - 1.00 - false,,
2016-08-25,3.82E+07,-0.404,XIV - 1.00 - false,,
2016-08-26,3.81E+07,-0.162,XIV - 1.00 - false,,
2016-08-29,3.89E+07,2.004,XIV - 1.00 - false,,
2016-08-30,3.92E+07,0.743,XIV - 1.00 - false,,
2016-08-31,3.90E+07,-0.369,XIV - 1.00 - false,,
2016-09-01,3.92E+07,0.397,XIV - 1.00 - false,,
2016-09-02,4.02E+07,2.634,XIV - 1.00 - false,,
2016-09-06,4.17E+07,3.592,XIV - 1.00 - false,,
2016-09-07,4.22E+07,1.188,XIV - 1.00 - false,,
2016-09-08,4.21E+07,-0.22,XIV - 1.00 - false,,
2016-09-09,3.54E+07,-15.814,XIV - 1.00 - false,,
2016-09-12,3.78E+07,6.653,None - 0.00 - true,,
2016-09-13,3.75E+07,-0.664,None - 0.00 - true,,
2016-09-14,3.77E+07,0.342,None - 0.00 - true,,
2016-09-15,3.74E+07,-0.642,None - 0.00 - true,,
2016-09-16,3.73E+07,-0.247,None - 0.00 - true,,
2016-09-19,3.74E+07,0.208,None - 0.00 - true,,
2016-09-20,3.74E+07,0.096,None - 0.00 - true,,
2016-09-21,3.80E+07,1.459,None - 0.00 - false,,
2016-09-22,3.80E+07,0,XIV - 0.55 - false,,
2016-09-23,3.78E+07,-0.495,XIV - 1.00 - false,,
2016-09-26,3.57E+07,-5.584,XIV - 1.00 - false,,
2016-09-27,3.75E+07,5.202,None - 0.00 - false,,
2016-09-28,3.75E+07,0,XIV - 0.20 - false,,
2016-09-29,3.71E+07,-1.212,XIV - 0.55 - false,,
2016-09-30,3.79E+07,2.161,XIV - 0.55 - false,,
2016-10-03,3.81E+07,0.523,XIV - 0.55 - false,,
2016-10-04,3.81E+07,-0.029,XIV - 0.20 - false,,
2016-10-05,3.82E+07,0.204,None - 0.00 - false,,
2016-10-06,3.82E+07,0,XIV - 0.55 - false,,
2016-10-07,3.81E+07,-0.156,XIV - 0.55 - false,,
2016-10-10,3.85E+07,1.135,XIV - 0.20 - false,,
2016-10-11,3.81E+07,-1.081,XIV - 0.55 - false,,
2016-10-12,3.81E+07,-0.118,None - 0.00 - true,,
2016-10-13,3.82E+07,0.242,None - 0.00 - true,,
2016-10-14,3.79E+07,-0.558,None - 0.00 - true,,
2016-10-17,3.80E+07,0.268,None - 0.00 - true,,
2016-10-18,3.83E+07,0.618,None - 0.00 - true,,
2016-10-19,3.85E+07,0.573,None - 0.00 - false,,
2016-10-20,3.85E+07,0,XIV - 0.55 - false,,
2016-10-21,3.89E+07,1.095,XIV - 1.00 - false,,
2016-10-24,4.03E+07,3.557,XIV - 1.00 - false,,
2016-10-25,3.99E+07,-1.001,XIV - 1.00 - false,,
2016-10-26,3.89E+07,-2.626,XIV - 1.00 - false,,
2016-10-27,3.82E+07,-1.633,XIV - 1.00 - false,,
2016-10-28,3.66E+07,-4.277,None - 0.00 - true,,
2016-10-31,3.67E+07,0.296,None - 0.00 - true,,
2016-11-01,3.69E+07,0.648,None - 0.00 - true,,
2016-11-02,3.72E+07,0.741,None - 0.00 - true,,
2016-11-03,3.74E+07,0.534,None - 0.00 - true,,
2016-11-04,3.74E+07,0.072,None - 0.00 - true,,
2016-11-07,3.68E+07,-1.801,None - 0.00 - true,,
2016-11-08,3.66E+07,-0.418,None - 0.00 - true,,
2016-11-09,3.66E+07,-0.066,None - 0.00 - true,,
2016-11-10,3.60E+07,-1.489,None - 0.00 - true,,
2016-11-11,3.52E+07,-2.213,None - 0.00 - false,,
2016-11-14,3.52E+07,0,XIV - 1.00 - false,,
2016-11-15,3.67E+07,4.255,XIV - 1.00 - false,,
2016-11-16,3.64E+07,-0.777,XIV - 1.00 - false,,
2016-11-17,3.76E+07,3.059,XIV - 1.00 - false,,
2016-11-18,3.77E+07,0.332,XIV - 1.00 - false,,
2016-11-21,3.94E+07,4.496,XIV - 1.00 - false,,
2016-11-22,3.91E+07,-0.679,XIV - 1.00 - false,,
2016-11-23,3.91E+07,-0.091,XIV - 1.00 - false,,
2016-11-25,3.93E+07,0.57,XIV - 1.00 - false,,
2016-11-28,3.90E+07,-0.771,XIV - 1.00 - false,,
2016-11-29,3.93E+07,0.777,XIV - 1.00 - false,,
2016-11-30,3.92E+07,-0.295,XIV - 1.00 - false,,
2016-12-01,3.77E+07,-3.685,XIV - 1.00 - false,,
2016-12-02,3.77E+07,-0.118,XIV - 1.00 - false,,
2016-12-05,4.03E+07,6.813,XIV - 1.00 - false,,
2016-12-06,4.15E+07,2.944,XIV - 1.00 - false,,
2016-12-07,4.14E+07,-0.236,XIV - 1.00 - false,,
2016-12-08,4.11E+07,-0.539,XIV - 1.00 - false,,
2016-12-09,4.17E+07,1.473,XIV - 1.00 - false,,
2016-12-12,4.13E+07,-1.067,XIV - 1.00 - false,,
2016-12-13,4.09E+07,-0.949,XIV - 1.00 - false,,
2016-12-14,4.11E+07,0.479,XIV - 1.00 - false,,
2016-12-15,4.16E+07,1.344,XIV - 1.00 - false,,
2016-12-16,4.23E+07,1.476,XIV - 1.00 - false,,
2016-12-19,4.37E+07,3.33,XIV - 1.00 - false,,
2016-12-20,4.45E+07,1.998,XIV - 1.00 - false,,
2016-12-21,4.53E+07,1.619,XIV - 1.00 - false,,
2016-12-22,4.45E+07,-1.77,XIV - 1.00 - false,,
2016-12-23,4.46E+07,0.3,XIV - 1.00 - false,,
2016-12-27,4.53E+07,1.677,XIV - 1.00 - false,,
2016-12-28,4.36E+07,-3.769,XIV - 1.00 - false,,
2016-12-29,4.30E+07,-1.51,XIV - 1.00 - false,,
2016-12-30,4.21E+07,-2.114,XIV - 0.65 - false,,
2017-01-03,4.41E+07,4.873,XIV - 0.65 - false,,
2017-01-04,4.56E+07,3.289,XIV - 1.00 - false,,
2017-01-05,4.57E+07,0.243,XIV - 1.00 - false,,
2017-01-06,4.63E+07,1.27,XIV - 1.00 - false,,
2017-01-09,4.63E+07,0.148,XIV - 1.00 - false,,
2017-01-10,4.67E+07,0.774,XIV - 1.00 - false,,
2017-01-11,4.77E+07,2.138,XIV - 1.00 - false,,
2017-01-12,4.77E+07,0.054,XIV - 1.00 - false,,
2017-01-13,4.76E+07,-0.161,XIV - 1.00 - false,,
2017-01-17,4.77E+07,0.233,XIV - 1.00 - false,,
2017-01-18,4.79E+07,0.25,XIV - 1.00 - false,,
2017-01-19,4.75E+07,-0.802,XIV - 1.00 - false,,
2017-01-20,4.93E+07,3.863,XIV - 1.00 - false,,
2017-01-23,4.97E+07,0.813,XIV - 1.00 - false,,
2017-01-24,5.20E+07,4.682,XIV - 1.00 - false,,
2017-01-25,5.33E+07,2.407,XIV - 1.00 - false,,
2017-01-26,5.30E+07,-0.64,XIV - 1.00 - false,,
2017-01-27,5.36E+07,1.303,XIV - 1.00 - false,,
2017-01-30,5.20E+07,-3.081,XIV - 1.00 - false,,
2017-01-31,5.23E+07,0.59,XIV - 1.00 - false,,
2017-02-01,5.33E+07,1.923,XIV - 1.00 - false,,
2017-02-02,5.27E+07,-1.071,XIV - 1.00 - false,,
2017-02-03,5.40E+07,2.311,XIV - 0.55 - false,,
2017-02-06,5.39E+07,-0.122,XIV - 1.00 - false,,
2017-02-07,5.35E+07,-0.712,XIV - 1.00 - false,,
2017-02-08,5.37E+07,0.399,XIV - 0.55 - false,,
2017-02-09,5.44E+07,1.231,XIV - 0.55 - false,,
2017-02-10,5.48E+07,0.752,XIV - 1.00 - false,,
2017-02-13,5.65E+07,3.155,XIV - 1.00 - false,,
2017-02-14,5.91E+07,4.616,XIV - 1.00 - false,,
2017-02-15,5.69E+07,-3.758,XIV - 1.00 - false,,
2017-02-16,5.65E+07,-0.752,XIV - 0.55 - false,,
2017-02-17,5.64E+07,-0.09,XIV - 0.55 - false,,
2017-02-21,5.61E+07,-0.556,XIV - 0.55 - false,,
2017-02-22,5.60E+07,-0.116,XIV - 0.55 - false,,
2017-02-23,5.52E+07,-1.516,None - 0.00 - true,,
2017-02-24,5.55E+07,0.639,None - 0.00 - true,,
2017-02-27,5.53E+07,-0.485,None - 0.00 - true,,
2017-02-28,5.53E+07,0.092,None - 0.00 - true,,
2017-03-01,5.53E+07,-0.143,None - 0.00 - true,,
2017-03-02,5.46E+07,-1.243,None - 0.00 - true,,
2017-03-03,5.45E+07,-0.06,None - 0.00 - false,,
2017-03-06,5.45E+07,0,XIV - 0.55 - false,,
2017-03-07,5.45E+07,0.008,XIV - 0.55 - false,,
2017-03-08,5.43E+07,-0.402,XIV - 0.55 - false,,
2017-03-09,5.45E+07,0.275,None - 0.00 - true,,
2017-03-10,5.46E+07,0.218,None - 0.00 - false,,
2017-03-13,5.46E+07,0,XIV - 0.55 - false,,
2017-03-14,5.40E+07,-1.112,XIV - 0.35 - false,,
2017-03-15,5.47E+07,1.36,None - 0.00 - false,,
2017-03-16,5.47E+07,0,XIV - 0.55 - false,,
2017-03-17,5.51E+07,0.697,XIV - 0.55 - false,,
2017-03-20,5.50E+07,-0.133,XIV - 0.55 - false,,
2017-03-21,5.39E+07,-2.04,XIV - 0.55 - false,,
2017-03-22,5.37E+07,-0.293,None - 0.00 - true,,
2017-03-23,5.37E+07,-0.135,None - 0.00 - true,,
2017-03-24,5.38E+07,0.16,None - 0.00 - true,,
2017-03-27,5.41E+07,0.564,None - 0.00 - true,,
2017-03-28,5.38E+07,-0.41,None - 0.00 - true,,
2017-03-29,5.40E+07,0.244,None - 0.00 - true,,
2017-03-30,5.36E+07,-0.721,None - 0.00 - true,,
2017-03-31,5.37E+07,0.211,None - 0.00 - true,,
2017-04-03,5.40E+07,0.531,None - 0.00 - true,,
2017-04-04,5.41E+07,0.226,None - 0.00 - true,,
2017-04-05,5.41E+07,0,None - 0.00 - true,,
2017-04-06,5.39E+07,-0.368,None - 0.00 - true,,
2017-04-07,5.40E+07,0.235,None - 0.00 - true,,
2017-04-10,5.40E+07,0,None - 0.00 - true,,
2017-04-11,5.48E+07,1.448,None - 0.00 - true,,
2017-04-12,5.52E+07,0.685,None - 0.00 - true,,
2017-04-13,5.54E+07,0.475,None - 0.00 - true,,
2017-04-17,5.53E+07,-0.294,None - 0.00 - true,,
2017-04-18,5.55E+07,0.474,None - 0.00 - true,,
2017-04-19,5.51E+07,-0.887,None - 0.00 - true,,
2017-04-20,5.52E+07,0.189,None - 0.00 - true,,
2017-04-21,5.53E+07,0.287,None - 0.00 - true,,
2017-04-24,5.49E+07,-0.679,None - 0.00 - false,,
2017-04-25,5.49E+07,0,XIV - 1.00 - false,,
2017-04-26,5.45E+07,-0.884,XIV - 1.00 - false,,
2017-04-27,5.50E+07,0.972,XIV - 1.00 - false,,
2017-04-28,5.50E+07,0,XIV - 1.00 - false,,
2017-05-01,5.71E+07,3.889,XIV - 1.00 - false,,
2017-05-02,5.69E+07,-0.419,XIV - 1.00 - false,,
2017-05-03,5.58E+07,-1.936,XIV - 1.00 - false,,
2017-05-04,5.72E+07,2.495,XIV - 1.00 - false,,
2017-05-05,5.68E+07,-0.608,XIV - 1.00 - false,,
2017-05-08,5.82E+07,2.372,XIV - 1.00 - false,,
2017-05-09,5.84E+07,0.461,XIV - 1.00 - false,,
2017-05-10,5.83E+07,-0.322,XIV - 1.00 - false,,
2017-05-11,5.84E+07,0.274,XIV - 1.00 - false,,
2017-05-12,5.84E+07,0.037,XIV - 1.00 - false,,
2017-05-15,5.96E+07,2.058,XIV - 1.00 - false,,
2017-05-16,6.03E+07,1.081,XIV - 1.00 - false,,
2017-05-17,4.96E+07,-17.649,XIV - 1.00 - false,,
2017-05-18,5.08E+07,2.237,None - 0.00 - true,,
2017-05-19,5.10E+07,0.497,None - 0.00 - false,,
2017-05-22,5.10E+07,0,XIV - 1.00 - false,,
2017-05-23,5.11E+07,0.129,XIV - 1.00 - false,,
2017-05-24,5.23E+07,2.507,XIV - 1.00 - false,,
2017-05-25,5.18E+07,-0.991,XIV - 1.00 - false,,
2017-05-26,5.27E+07,1.748,XIV - 1.00 - false,,
2017-05-30,5.30E+07,0.573,XIV - 1.00 - false,,
2017-05-31,5.26E+07,-0.854,XIV - 1.00 - false,,
2017-06-01,5.39E+07,2.521,XIV - 1.00 - false,,
2017-06-02,5.37E+07,-0.341,XIV - 1.00 - false,,
2017-06-05,5.35E+07,-0.428,XIV - 1.00 - false,,
2017-06-06,5.23E+07,-2.159,XIV - 1.00 - false,,
2017-06-07,5.29E+07,1.003,XIV - 1.00 - false,,
2017-06-08,5.40E+07,2.21,XIV - 1.00 - false,,
2017-06-09,5.33E+07,-1.409,XIV - 1.00 - false,,
2017-06-12,5.27E+07,-1.133,XIV - 1.00 - false,,
2017-06-13,5.45E+07,3.502,XIV - 1.00 - false,,
2017-06-14,5.48E+07,0.433,XIV - 1.00 - false,,
2017-06-15,5.41E+07,-1.174,XIV - 1.00 - false,,
2017-06-16,5.46E+07,0.97,XIV - 1.00 - false,,
2017-06-19,5.62E+07,2.955,XIV - 1.00 - false,,
2017-06-20,5.48E+07,-2.542,XIV - 1.00 - false,,
2017-06-21,5.53E+07,0.898,XIV - 1.00 - false,,
2017-06-22,5.59E+07,1.008,XIV - 1.00 - false,,
2017-06-23,5.65E+07,1.045,XIV - 1.00 - false,,
2017-06-26,5.77E+07,2.126,XIV - 1.00 - false,,
2017-06-27,5.57E+07,-3.344,XIV - 1.00 - false,,
2017-06-28,5.73E+07,2.802,None - 0.00 - false,,
2017-06-29,5.73E+07,0,XIV - 1.00 - false,,
2017-06-30,5.82E+07,1.554,None - 0.00 - true,,
2017-07-03,5.72E+07,-1.635,None - 0.00 - true,,
2017-07-05,5.74E+07,0.37,None - 0.00 - true,,
2017-07-06,5.74E+07,-0.043,None - 0.00 - true,,
2017-07-07,5.68E+07,-1.022,None - 0.00 - true,,
2017-07-10,5.69E+07,0.165,None - 0.00 - true,,
2017-07-11,5.70E+07,0.13,None - 0.00 - true,,
2017-07-12,5.72E+07,0.355,None - 0.00 - true,,
2017-07-13,5.71E+07,-0.181,None - 0.00 - false,,
2017-07-14,5.71E+07,0,XIV - 0.35 - false,,
2017-07-17,5.76E+07,0.915,XIV - 0.55 - false,,
2017-07-18,5.80E+07,0.614,XIV - 0.55 - false,,
2017-07-19,5.83E+07,0.642,XIV - 0.55 - false,,
2017-07-20,5.86E+07,0.5,XIV - 1.00 - false,,
2017-07-21,5.91E+07,0.826,XIV - 1.00 - false,,
2017-07-24,6.02E+07,1.775,XIV - 0.55 - false,,
2017-07-25,6.00E+07,-0.227,XIV - 0.55 - false,,
2017-07-26,6.00E+07,-0.091,XIV - 0.35 - false,,
2017-07-27,5.98E+07,-0.233,None - 0.00 - true,,
2017-07-28,6.03E+07,0.751,None - 0.00 - true,,
2017-07-31,6.03E+07,0.05,None - 0.00 - true,,
2017-08-01,6.03E+07,-0.083,None - 0.00 - true,,
2017-08-02,6.01E+07,-0.207,None - 0.00 - true,,
2017-08-03,6.02E+07,0.158,None - 0.00 - true,,
2017-08-04,5.98E+07,-0.779,None - 0.00 - true,,
2017-08-07,5.97E+07,-0.117,None - 0.00 - true,,
2017-08-08,5.99E+07,0.293,None - 0.00 - true,,
2017-08-09,6.06E+07,1.21,None - 0.00 - true,,
2017-08-10,6.10E+07,0.742,None - 0.00 - true,,
2017-08-11,6.13E+07,0.475,None - 0.00 - true,,
2017-08-14,6.09E+07,-0.709,None - 0.00 - true,,
2017-08-15,6.04E+07,-0.771,None - 0.00 - true,,
2017-08-16,6.09E+07,0.736,None - 0.00 - true,,
2017-08-17,6.12E+07,0.509,None - 0.00 - true,,
2017-08-18,6.11E+07,-0.155,None - 0.00 - true,,
2017-08-21,6.13E+07,0.376,None - 0.00 - true,,
2017-08-22,6.10E+07,-0.448,None - 0.00 - true,,
2017-08-23,6.13E+07,0.376,None - 0.00 - true,,
2017-08-24,6.11E+07,-0.31,None - 0.00 - true,,
2017-08-25,6.13E+07,0.368,None - 0.00 - true,,
2017-08-28,6.23E+07,1.589,None - 0.00 - true,,
2017-08-29,6.21E+07,-0.217,None - 0.00 - true,,
2017-08-30,6.21E+07,-0.048,None - 0.00 - true,,
2017-08-31,6.28E+07,1.174,None - 0.00 - true,,
2017-09-01,6.30E+07,0.191,None - 0.00 - false,,
2017-09-05,6.30E+07,0,XIV - 0.80 - false,,
2017-09-06,6.41E+07,1.851,None - 0.00 - true,,
2017-09-07,6.48E+07,1.041,None - 0.00 - true,,
2017-09-08,6.47E+07,-0.125,None - 0.00 - true,,
2017-09-11,6.38E+07,-1.391,None - 0.00 - false,,
2017-09-12,6.38E+07,0,XIV - 1.00 - false,,
2017-09-13,6.59E+07,3.24,XIV - 1.00 - false,,
2017-09-14,6.49E+07,-1.541,XIV - 1.00 - false,,
2017-09-15,6.61E+07,1.903,XIV - 1.00 - false,,
2017-09-18,6.89E+07,4.176,XIV - 1.00 - false,,
2017-09-19,6.90E+07,0.212,XIV - 1.00 - false,,
2017-09-20,6.88E+07,-0.243,XIV - 1.00 - false,,
2017-09-21,6.89E+07,0.011,XIV - 1.00 - false,,
2017-09-22,6.85E+07,-0.573,XIV - 1.00 - false,,
2017-09-25,6.84E+07,-0.149,XIV - 1.00 - false,,
2017-09-26,6.92E+07,1.186,XIV - 1.00 - false,,
2017-09-27,6.96E+07,0.623,XIV - 1.00 - false,,
2017-09-28,7.06E+07,1.447,XIV - 1.00 - false,,
2017-09-29,7.19E+07,1.83,XIV - 1.00 - false,,
2017-10-02,7.34E+07,2.03,XIV - 1.00 - false,,
2017-10-03,7.35E+07,0.259,XIV - 1.00 - false,,
2017-10-04,7.34E+07,-0.198,XIV - 1.00 - false,,
2017-10-05,7.57E+07,3.111,XIV - 1.00 - false,,
